{'reviewerId': 'gjhzKWsqCIrpEd9pevbKZw', 'rank': 0.0001}
{'reviewerId': 'CNdJaOdUjLIceVxhWcMNRA', 'rank': 0.0073}
{'reviewerId': 'kgHcYU5dZRgwZQFoVrzNnA', 'rank': 0.0073}
{'reviewerId': 'NopvY71aQt7jt5PXFTUOBQ', 'rank': 0.0073}
{'reviewerId': '_EKc_Yt6fisshXrtBXNwhA', 'rank': 0.0073}
{'reviewerId': 'UZllshlr1thOz-mxePmLzQ', 'rank': 0.0073}
{'reviewerId': 'VHdY6oG2JPVNjihWhOooAQ', 'rank': 0.0073}
{'reviewerId': 'Vnja4xoPVQ7BLXIsVy_cFw', 'rank': 0.0073}
{'reviewerId': '56vERWd2VPTfjytCQlSc6g', 'rank': 0.0073}
{'reviewerId': 'gjZp61JZaqcLrKjEDVSPIQ', 'rank': 0.0073}
{'reviewerId': 'Q03Bhc_EANf9JqEwI5wR9g', 'rank': 0.0073}
{'reviewerId': 'Op1d1btEf1B8RokwZLBZvQ', 'rank': 0.0073}
{'reviewerId': 'Usix35UmtJ7yZuumfv5aDg', 'rank': 0.0073}
{'reviewerId': '9fMFfFzAfQc8uPnZTbwFTw', 'rank': 0.0073}
{'reviewerId': '-N4TFDLLlHmg73u8Vgs1lQ', 'rank': 0.0073}
{'reviewerId': 'lK4EZYCni-8xbjW4wsuzLQ', 'rank': 0.0073}
{'reviewerId': 'u_Eb0Q5ZN_bx868pHMy6Tg', 'rank': 0.0073}
{'reviewerId': 'AJmUkS2J_HVr-HTUoFTxrw', 'rank': 0.0073}
{'reviewerId': 'r51qFzP8T5CiM3in8Mb30g', 'rank': 0.0073}
{'reviewerId': 'SD7UxEVws9gylHi2LDmzYQ', 'rank': 0.0073}
{'reviewerId': 'GBvBDAu1KGXRkQpbymXGqQ', 'rank': 0.0073}
{'reviewerId': '2_akhj1xajjbNQcZKnRmgQ', 'rank': 0.0073}
{'reviewerId': 'AhVWzMyXqHibkdr4uHo2kQ', 'rank': 0.0073}
{'reviewerId': 'a0rG3X-lQjz9FNhIl-xUcw', 'rank': 0.0073}
{'reviewerId': 'bgRoSGcm0mlJwBzucS3V7w', 'rank': 0.0073}
{'reviewerId': 'slo84WZMJ3qNJHACPwIeZw', 'rank': 0.0073}
{'reviewerId': 'SIcz9tmyUGlZtiaa39fBsQ', 'rank': 0.0074}
{'reviewerId': 'pvIPGu_9dBnDb5LBcSBFNA', 'rank': 0.0074}
{'reviewerId': 'elyvWgnY-oN7TfLMDt9o4Q', 'rank': 0.0074}
{'reviewerId': 'DOFamdMaC_hjn9zg3Gs-0w', 'rank': 0.0074}
{'reviewerId': '4I5XKBrpWsBOVWlP8zly_A', 'rank': 0.0074}
{'reviewerId': 'S0Pji5ZPQwlolC7vlq1lug', 'rank': 0.0074}
{'reviewerId': '6IJvrFm0X3OTy6HoDWaLpg', 'rank': 0.0074}
{'reviewerId': '7UGAhFL26kyuhJ9I21AVTA', 'rank': 0.0074}
{'reviewerId': 'fou9pya19z4NWWAGZslxXA', 'rank': 0.0074}
{'reviewerId': '5IX9FOesKrLRyz618xc6tw', 'rank': 0.0074}
{'reviewerId': '8-lLoii2bEEB_IDJlryyDw', 'rank': 0.0074}
{'reviewerId': 'r9CjKnZ2959KI5mZLcGp9w', 'rank': 0.0074}
{'reviewerId': 'fveEJbUC37-tT-OOdaA5tg', 'rank': 0.0074}
{'reviewerId': 'kxA0vTDi1KABuA5Tgg1HKA', 'rank': 0.0074}
{'reviewerId': 'P91CCJRV0wdLmUxwzzV7CQ', 'rank': 0.0074}
{'reviewerId': '22Oeq2p3fP0httr-5YpILA', 'rank': 0.0074}
{'reviewerId': 'H4JNrBAoyCk_ZMZWbAf8OA', 'rank': 0.0074}
{'reviewerId': 'GXn4ZsasLKh0qZ5g3nIqcQ', 'rank': 0.0074}
{'reviewerId': '4YZ-mpXV1c1I1Xh6vFctmQ', 'rank': 0.0074}
{'reviewerId': 'tU3sDq7hTMZs6VSnyolI1A', 'rank': 0.0074}
{'reviewerId': '0aB_dCYBwXE5PgJAzkusmw', 'rank': 0.0074}
{'reviewerId': 'xt8tqNaVPzgBhhftXBr-5A', 'rank': 0.0074}
{'reviewerId': 'ecH7F0j1sM_UOD__4K8nrg', 'rank': 0.0074}
{'reviewerId': 'JkdZsw_ASWWPYIsA2W5fsQ', 'rank': 0.0074}
{'reviewerId': 's1DSkbdFEuO3ODbMWQqSvw', 'rank': 0.0074}
{'reviewerId': 'lnuCpza1Al3q-OnCAeV5mA', 'rank': 0.0074}
{'reviewerId': 'ZMzxLGZYCtplGN-gYSU31Q', 'rank': 0.0074}
{'reviewerId': 'URziMTGW_qU7tX6kTWTQvw', 'rank': 0.0074}
{'reviewerId': 'hE7tTzaj_3oZ0hQTlB-Gmg', 'rank': 0.0074}
{'reviewerId': 'iw_6JAAw9FAIv2YkbLcMFA', 'rank': 0.0074}
{'reviewerId': '0r-GI6qXs51qNsvQIxV_Ow', 'rank': 0.0074}
{'reviewerId': '9tFvWg_EbrIYPieMrScUyg', 'rank': 0.0074}
{'reviewerId': 'g2pjJLw2362ne09i2xjgoQ', 'rank': 0.0074}
{'reviewerId': 'U11TV1lxynwDLonw4Ofk4w', 'rank': 0.0074}
{'reviewerId': 'W1vZvhcM5kAIZ9xIAosFnA', 'rank': 0.0075}
{'reviewerId': 'QxbPjP7giooQd9gCrdzJuQ', 'rank': 0.0075}
{'reviewerId': 'F0B1t6Nnrb97T_UUjoxkzg', 'rank': 0.0075}
{'reviewerId': 'Yv5z62QJ1Gwc3WWealjXxw', 'rank': 0.0075}
{'reviewerId': 'pCGhLbFA8Q2N_LypEOdHcw', 'rank': 0.0075}
{'reviewerId': '0Y1i1S0BgcehKfUzLxCf3A', 'rank': 0.0075}
{'reviewerId': 'k4h5VRMWiKzWYPDW1gLj6A', 'rank': 0.0075}
{'reviewerId': 'V2NgfYGt3mYFVVyYMoWbFA', 'rank': 0.0075}
{'reviewerId': 'daQF05zGhX1fXVOBVXQPrg', 'rank': 0.0075}
{'reviewerId': 'fa3P8dibTRU8QG-XwVMigw', 'rank': 0.0075}
{'reviewerId': 'bF4BjnRuQdlL0MVYrSMLIw', 'rank': 0.0075}
{'reviewerId': 'ch1awmI_SL1MkQkpon6eSw', 'rank': 0.0075}
{'reviewerId': '5Tc0YXgYDvTTlps0e8xTNg', 'rank': 0.0075}
{'reviewerId': 'Da_ZO8lKwIacljqKUJbAlw', 'rank': 0.0075}
{'reviewerId': 'Z3xYQFOLsQjhleXuMgKYMg', 'rank': 0.0075}
{'reviewerId': '1h_UV-EwzmqZIB8uErf8ow', 'rank': 0.0075}
{'reviewerId': 'scupXnUXBAoV9NrKm0XNaA', 'rank': 0.0075}
{'reviewerId': '76UCYU6TYj6hJSzyT6vrcQ', 'rank': 0.0075}
{'reviewerId': 'IKs2yMEHj0DOHRPg91UZHQ', 'rank': 0.0075}
{'reviewerId': '-8qYRY8XWApqCH4BMWf0GQ', 'rank': 0.0075}
{'reviewerId': 'pn4Op6ZMQCZBOPgRhT_Iew', 'rank': 0.0075}
{'reviewerId': 'u7Uv97_feX1iiATbf_BCyQ', 'rank': 0.0075}
{'reviewerId': 'Bs-YIZ4KwRv5g7UfDkJdug', 'rank': 0.0075}
{'reviewerId': 'EkHDowaXGM3esAEyRCUc0Q', 'rank': 0.0075}
{'reviewerId': 'YVUxUIae-d7qBwsdlbRI0Q', 'rank': 0.0075}
{'reviewerId': '5YuDY34-hPFO3phFe_Ml2A', 'rank': 0.0075}
{'reviewerId': 'VNyrgPFUK2z-iBMhBuykTg', 'rank': 0.0075}
{'reviewerId': 'k5dIdRFpwPqeC5SDNtKaOQ', 'rank': 0.0075}
{'reviewerId': 'IgkDYXTO6XP7VGi6xIOJbw', 'rank': 0.0075}
{'reviewerId': 'Nq6IDrsjcwAZTB0SPp7K9A', 'rank': 0.0075}
{'reviewerId': 'W3hntNgAgCDcW9M6efLHIQ', 'rank': 0.0075}
{'reviewerId': 'ST_ktBG-gllUs7AcEq6dJQ', 'rank': 0.0075}
{'reviewerId': 'AMeXVHeZSejKZ6N80XQBRg', 'rank': 0.0075}
{'reviewerId': 'E1jR_BAfdiBVw5bgbwwR6A', 'rank': 0.0075}
{'reviewerId': 'hmey5FOnFMekgULK8eyzkA', 'rank': 0.0075}
{'reviewerId': 'NbwxzbxcTzx9KjOroh37VA', 'rank': 0.0075}
{'reviewerId': '7VjGynQ1oCHZlytlm23Tgg', 'rank': 0.0075}
{'reviewerId': 'ECh7YPG7Pc6T1hUVQD7H0w', 'rank': 0.0075}
{'reviewerId': 'Ao8mDougK0G92UENQm2iEw', 'rank': 0.0075}
{'reviewerId': '6FmJeEagTXLzBkShP3NcfQ', 'rank': 0.0075}
{'reviewerId': '1kpMAKRZuAz3OzxBav3XTg', 'rank': 0.0075}
{'reviewerId': 'tWW1xvaMZmiOD55TcbGmJA', 'rank': 0.0076}
{'reviewerId': 'H0Nqe8rpKlwaPJD3dDPdJw', 'rank': 0.0076}
{'reviewerId': 'WIp5I2hyl-0QLm03D_nuaQ', 'rank': 0.0076}
{'reviewerId': 'L4C5O0Hjil0Py_Doj7ZuvQ', 'rank': 0.0076}
{'reviewerId': 'Bl8GTqBS9O8v-ediBF_zwg', 'rank': 0.0076}
{'reviewerId': 'RVo4ydYRjDbDfGcSSBRCEg', 'rank': 0.0076}
{'reviewerId': 'Ql1eg922BG8-JVp_zDFwcg', 'rank': 0.0076}
{'reviewerId': 'mZokz37TaR5jFgMrx4WyFw', 'rank': 0.0076}
{'reviewerId': '95Mu-jSF8Q-CZXdRKZVu-g', 'rank': 0.0076}
{'reviewerId': 'WJDPbSUSiSohQ6R6Ku4wFA', 'rank': 0.0076}
{'reviewerId': 'VRNF7v9PRqnfU3XpNmRxpQ', 'rank': 0.0076}
{'reviewerId': 'XPnwvakf-h8eQDoeu2zDHQ', 'rank': 0.0076}
{'reviewerId': 'oJhBWC43cdMAhXn4EfwThQ', 'rank': 0.0076}
{'reviewerId': 'xPvkcnCuzW4c4a0gh7dF1Q', 'rank': 0.0076}
{'reviewerId': 'J8ZjumpRAFqatUlxtX2L-w', 'rank': 0.0076}
{'reviewerId': 'DQj7DnJiDV9TAxS0ott-3g', 'rank': 0.0076}
{'reviewerId': '-peSWOplbo-9aPt3ZJr8QQ', 'rank': 0.0076}
{'reviewerId': 'UgZw5ZAPJ7mwt6j3CUOQ9w', 'rank': 0.0076}
{'reviewerId': '-W3ZtZ11Rdq4fH2RPD-t9Q', 'rank': 0.0076}
{'reviewerId': 'hkdV78jUuFpQG5ZDu8xRFA', 'rank': 0.0076}
{'reviewerId': 'F4cbJPyoF1nd3S7Rqz72vw', 'rank': 0.0076}
{'reviewerId': '0HSV10bWi6jOujIEWrxMFA', 'rank': 0.0076}
{'reviewerId': 'koOGzXxh5nQqEIwI_IJUew', 'rank': 0.0076}
{'reviewerId': 'AMR0ruU2sh4A3JDE4Z2csA', 'rank': 0.0076}
{'reviewerId': 'YNUZAPSoBlK2PwWHBQxVBg', 'rank': 0.0076}
{'reviewerId': 'Mlhjg_PTkyZ7FReat_COiw', 'rank': 0.0076}
{'reviewerId': 'RqUJo6tjD8m4JEuZ37VN5g', 'rank': 0.0076}
{'reviewerId': '5CX8ilaGZ7kyv2rUxSdQCw', 'rank': 0.0076}
{'reviewerId': 'N8mlSuqJcfW9eAYoCdoQxg', 'rank': 0.0076}
{'reviewerId': '7d3rYzfoTp-xRu2OUjd76w', 'rank': 0.0076}
{'reviewerId': 'tcfsifn9Uu1T94O7sN4gzw', 'rank': 0.0076}
{'reviewerId': 'X0q4bFpolUwr_MOKEURbHg', 'rank': 0.0076}
{'reviewerId': 'DNU1GWvbkwQNqs4Uk6KveA', 'rank': 0.0076}
{'reviewerId': '_C8dTusVGvODMuygWbZrtg', 'rank': 0.0076}
{'reviewerId': 'nAeM6pzIHIJFoBKq1-Fkmg', 'rank': 0.0076}
{'reviewerId': 'v8-pCIdvMjUo439FV889og', 'rank': 0.0077}
{'reviewerId': 'd-Esnujp9CpNWOC7rKPMDg', 'rank': 0.0077}
{'reviewerId': '9DRh0hJVt3O-p960Add9PQ', 'rank': 0.0077}
{'reviewerId': 'GpXHZzZXfAL6u6beIC0cIA', 'rank': 0.0077}
{'reviewerId': 'M5eUNWQMrpHu8Hne1HzeJA', 'rank': 0.0077}
{'reviewerId': 'Su5aBOYKcRnprCSc6pW1iw', 'rank': 0.0077}
{'reviewerId': 'eyjhVMPb-jzshQVJ5YB-6g', 'rank': 0.0077}
{'reviewerId': 'u8ANMwVEypkRFzzfdgUQ8A', 'rank': 0.0077}
{'reviewerId': 'BAYfLybtn7IwxKHoVLxuJg', 'rank': 0.0077}
{'reviewerId': '3Ttx_EwurF4tVRn723SIjw', 'rank': 0.0077}
{'reviewerId': 'ZZ1iiAsRJfSBCxzJ6AEL2Q', 'rank': 0.0077}
{'reviewerId': '68qStoM0VDVyQAkILMNepg', 'rank': 0.0077}
{'reviewerId': 'To7EBxWC-Yz011V2-tdTvA', 'rank': 0.0077}
{'reviewerId': '2eHP4NSczz8UftkKy0SC7w', 'rank': 0.0077}
{'reviewerId': 'rTo1ltY1Ct63KEv-SjR2vg', 'rank': 0.0077}
{'reviewerId': 'Qrza-_Tu6MCBYZ4B1M06pQ', 'rank': 0.0077}
{'reviewerId': '64o6vJrByaGTStMvvU45JQ', 'rank': 0.0077}
{'reviewerId': 'c6HT44PKCaXqzN_BdgKPCw', 'rank': 0.0077}
{'reviewerId': 'YeoDS1ZbCxUlte6YA_Awtw', 'rank': 0.0077}
{'reviewerId': 'bPRLZOWRYGaFHxCe5xnxJQ', 'rank': 0.0077}
{'reviewerId': 'h136BNivS7Bn5aVfA5fs9w', 'rank': 0.0077}
{'reviewerId': 'uJK7-K3781R7Bn7QVdVcsg', 'rank': 0.0077}
{'reviewerId': 'kIv__6PJpV0ABNfnabJE5w', 'rank': 0.0077}
{'reviewerId': '45TD1CEI0MoMs-g7P9mljg', 'rank': 0.0077}
{'reviewerId': 'etI0V3JBIgA2UUjIik_OEg', 'rank': 0.0077}
{'reviewerId': '5rYjQS0BV3ihz-jkE-UHuQ', 'rank': 0.0077}
{'reviewerId': 'vrsKSSIEY4qo6i4WGDnrEw', 'rank': 0.0077}
{'reviewerId': 'ndJAe6HWsRRpvM-8SKegXA', 'rank': 0.0077}
{'reviewerId': 'YLHE1tI0xTQq2WB__mcAyA', 'rank': 0.0077}
{'reviewerId': '0zHRDqwuMQzP722Gyhlc6g', 'rank': 0.0077}
{'reviewerId': 'GHXN_g5f8Ofa2Uymxbw74A', 'rank': 0.0077}
{'reviewerId': 'peXWpBYKrFs0h7HzFgkUTA', 'rank': 0.0077}
{'reviewerId': '5IW5j5Y5FEoyoMNTARNSZg', 'rank': 0.0077}
{'reviewerId': 'J6VhxG9cLqn2VX-8vheNZg', 'rank': 0.0077}
{'reviewerId': 'IPzVg0wE9EW2_VfJI0Uzgg', 'rank': 0.0077}
{'reviewerId': 'o9kjdIC-T9IKYWNFW9P0bw', 'rank': 0.0077}
{'reviewerId': 'wI8BxGkW1XeetwIN2ZCwqQ', 'rank': 0.0077}
{'reviewerId': 'RjGxRoVSrRLJ-9AqvL2Wdw', 'rank': 0.0077}
{'reviewerId': 'b0p3fOxJcZjB3iTl7zoqTA', 'rank': 0.0077}
{'reviewerId': 'F9OP05pb0AVN8cgZoqPWJw', 'rank': 0.0077}
{'reviewerId': 'yjmjmBH3T8-jPfvPp6aL2g', 'rank': 0.0077}
{'reviewerId': 'yNPvrikxgqTSL65aLne_Pg', 'rank': 0.0077}
{'reviewerId': 'VSbOAu9bmctgDe_HRiMgEA', 'rank': 0.0077}
{'reviewerId': 'lQb1ix5CJHOGhcDdQfQQ8w', 'rank': 0.0077}
{'reviewerId': 'UX8zODwAL89ryUkfiTS99A', 'rank': 0.0077}
{'reviewerId': 'ljw-HpE8ofaWh9HCmQJ1hg', 'rank': 0.0077}
{'reviewerId': 'RU7bd3h2f6pBlf8BfAyxGQ', 'rank': 0.0077}
{'reviewerId': 'jJCuJu8ECBezgacmokM2lA', 'rank': 0.0077}
{'reviewerId': 'HLaSqQMDVvlcFPGJL_kGCA', 'rank': 0.0077}
{'reviewerId': 'zIHwo4SaYA21AFFf_DiOCg', 'rank': 0.0077}
{'reviewerId': 'ev7wp2KpFHOXQXfCitAZSw', 'rank': 0.0077}
{'reviewerId': 'H3tPoj8yqmhZfkiol8F1yQ', 'rank': 0.0077}
{'reviewerId': '6d6onfNEqVAe3NmSyOOMiQ', 'rank': 0.0077}
{'reviewerId': 'kvf85ot7fhf3hqSDVJy2gA', 'rank': 0.0077}
{'reviewerId': 'XQXr2_4Q38Z3U6K04DOcOA', 'rank': 0.0077}
{'reviewerId': 'o-TSc9yxEARU29EC68hVRg', 'rank': 0.0077}
{'reviewerId': 'Z41AYJrGrizg_kW2rF4ITA', 'rank': 0.0077}
{'reviewerId': '6RJBeJlbDGrZO91Qc2NG9A', 'rank': 0.0077}
{'reviewerId': 'AgtBxfEyLc4V1WnfPfY5tg', 'rank': 0.0077}
{'reviewerId': '9QevUJ09wdz-V80MrEbxDg', 'rank': 0.0077}
{'reviewerId': 'b9doUUWLkz4-lxctrnkxqw', 'rank': 0.0077}
{'reviewerId': 'Vgxyd-HuA0mGr4t2OueJ7g', 'rank': 0.0077}
{'reviewerId': 'FH79bierETA44QEW86mx1g', 'rank': 0.0078}
{'reviewerId': 'g5J73HwrmtxrUeRV2zfNXg', 'rank': 0.0078}
{'reviewerId': '-chRuVxr2a5EyqhyBnW5Pw', 'rank': 0.0078}
{'reviewerId': 'IBrL-6twlZmQBGLdV2DQiw', 'rank': 0.0078}
{'reviewerId': 'vWE1Aev2sjlaM_HA50wmXA', 'rank': 0.0078}
{'reviewerId': 'vWpe19iYR30nE8JvBtjwKg', 'rank': 0.0078}
{'reviewerId': '7ipk2ANEytGgbehLPOIWiA', 'rank': 0.0078}
{'reviewerId': '2_sDcUKMy3wRELuKH2EGmg', 'rank': 0.0078}
{'reviewerId': '4EPNZgN1YLB3VInF92UdBg', 'rank': 0.0078}
{'reviewerId': 'sw4qHUZaPGTs5AUndiTRqw', 'rank': 0.0078}
{'reviewerId': '2t0RKGyolWss7ZpszBmNtQ', 'rank': 0.0078}
{'reviewerId': '4Xi2i_i1RzKkoJ41_1JHig', 'rank': 0.0078}
{'reviewerId': 'yJAkBODmbaBQnaCgMlGsbQ', 'rank': 0.0078}
{'reviewerId': 'bdWi8YwI0Q6SfiQu2R5v6A', 'rank': 0.0078}
{'reviewerId': 'fHypZQSHGU8Zg4PkyaPopA', 'rank': 0.0078}
{'reviewerId': 'pz0AVdZPWz74nKfjvxXBmg', 'rank': 0.0078}
{'reviewerId': 'qknZt5qr21xGZqGVWqqdTg', 'rank': 0.0078}
{'reviewerId': 'ilPH0HCXr4yzcXz6SNPVsA', 'rank': 0.0078}
{'reviewerId': 'oC1C9J8L41BQLs-pngA0cQ', 'rank': 0.0078}
{'reviewerId': '5wVMvCjRp2lVHvAsi15hAQ', 'rank': 0.0078}
{'reviewerId': '5F_ASUSCHFf3YotkKioZ5w', 'rank': 0.0078}
{'reviewerId': 'OeXJXCJfKSc5oHtw-zUayA', 'rank': 0.0078}
{'reviewerId': '_RzvqL0qKwnhth-9lxJMOg', 'rank': 0.0078}
{'reviewerId': '3xX-Et9I4Bi4wdRPWJkAFg', 'rank': 0.0078}
{'reviewerId': 'NuBlWBsVheUgm8l4fVKOAw', 'rank': 0.0078}
{'reviewerId': 'A9N_ROUJr4kqFtPWwUBOOQ', 'rank': 0.0078}
{'reviewerId': 'OQM4_n_VqnDfB3KwXnNvhA', 'rank': 0.0078}
{'reviewerId': 'yOWq5LeQ0NvfQNZLxqGK1g', 'rank': 0.0078}
{'reviewerId': 'rDTr5r0xEMpQpkPphe66KQ', 'rank': 0.0078}
{'reviewerId': 'B8oano0xLoqG7P5XJhxjDg', 'rank': 0.0078}
{'reviewerId': 'UxwLsbqBrb-4PV13ybupwA', 'rank': 0.0078}
{'reviewerId': 'oJ6bb4wnKCNT8v4U53FzFA', 'rank': 0.0078}
{'reviewerId': '4SuSYLR7PwnZRvIYl1JUMQ', 'rank': 0.0078}
{'reviewerId': 'eeemUU0oFchyKC4xL2-1pQ', 'rank': 0.0078}
{'reviewerId': '76h0Dl1yJ7Q-VSqnUor3ew', 'rank': 0.0078}
{'reviewerId': 'dwKn2xeY8o1b2JEuFsW-CQ', 'rank': 0.0078}
{'reviewerId': 'pta3o1-YBG8LYpyR3EDq_w', 'rank': 0.0078}
{'reviewerId': 'o7MQeI-3kM_5QXHFSm7R0Q', 'rank': 0.0078}
{'reviewerId': 'X0-wbzpQv2n_oeSbSmoU8w', 'rank': 0.0078}
{'reviewerId': '8ND7jru6wY7vr3q7KnLcQw', 'rank': 0.0078}
{'reviewerId': 'wpr6gw4FnptTrk1CeT8POg', 'rank': 0.0078}
{'reviewerId': 'oyFBkCKjALTJ1LTSLUyirw', 'rank': 0.0078}
{'reviewerId': 'hx8Xsk244koFUvOnvVb6fQ', 'rank': 0.0078}
{'reviewerId': 'fPm6_W_1h4Svblimj7GJAw', 'rank': 0.0078}
{'reviewerId': 'rx0fVqzQUB6LNfKEKJ5hqQ', 'rank': 0.0078}
{'reviewerId': 'q_QQ5kBBwlCcbL1s4NVK3g', 'rank': 0.0078}
{'reviewerId': 'zQGyJfAFr8DpuYM9DuMxFQ', 'rank': 0.0078}
{'reviewerId': 'It1WhOHlAzGiH352vFTjHA', 'rank': 0.0078}
{'reviewerId': 'KPe1lPzx5viLrOgre5k_3A', 'rank': 0.0078}
{'reviewerId': 'znQHO86C1vfdSjztEKYivA', 'rank': 0.0078}
{'reviewerId': 'icK0fkhTkPWvRmOhFUINfA', 'rank': 0.0078}
{'reviewerId': 'Odj7rHyVCq2n-YT3Q9Sppw', 'rank': 0.0078}
{'reviewerId': 'M4CiAGc2PePKMoAaMDfevw', 'rank': 0.0078}
{'reviewerId': 'gNjVQuHiGgTTWTIU8mOsFQ', 'rank': 0.0078}
{'reviewerId': 'nHnNraNUct25HJJTRAGYkA', 'rank': 0.0078}
{'reviewerId': 'EQRvY2oJsLP8ssWdpgxgVQ', 'rank': 0.0078}
{'reviewerId': 'DjNb1nsTKIsIf75n994DAw', 'rank': 0.0078}
{'reviewerId': 'O4m2cYCJ513aUWApz13Wlw', 'rank': 0.0078}
{'reviewerId': '32sxRjdlvBsQRiwuGQUeXQ', 'rank': 0.0078}
{'reviewerId': 'VAk1j8_7s7c2azur5JwhBQ', 'rank': 0.0078}
{'reviewerId': 'X-6RYffT3CfAuREHJVODHA', 'rank': 0.0078}
{'reviewerId': 't-_mu5j9E6LYd1BlpvAfAQ', 'rank': 0.0078}
{'reviewerId': 'pNyZp46Z_6UoJq4jkIAdng', 'rank': 0.0078}
{'reviewerId': 'B1cvfkQIyXSc9kC-cpPvUA', 'rank': 0.0078}
{'reviewerId': '8pCcu4vbVoVmOjnI-AjgAA', 'rank': 0.0078}
{'reviewerId': 'R6N6spliGrul2c8IXY7_bw', 'rank': 0.0078}
{'reviewerId': '2RKfUSVZBeTJ-_X9bmGmKQ', 'rank': 0.0078}
{'reviewerId': 'LiDTErTwxvfpFlcEFN0q6w', 'rank': 0.0078}
{'reviewerId': 'vMHfJmVTVdvxBn3BGk6U8Q', 'rank': 0.0078}
{'reviewerId': 'yXnuorbaYG5N5SbERJ4m-Q', 'rank': 0.0078}
{'reviewerId': 'i_-D2uKJLL3u_Vejz_PXOg', 'rank': 0.0078}
{'reviewerId': '_ZpReIeR1PoET0loCE8K3w', 'rank': 0.0078}
{'reviewerId': 'fMogiUCHUzyAzRq_OJSEwA', 'rank': 0.0078}
{'reviewerId': 'CS6JY1Ts0AiWFU61QaC1nA', 'rank': 0.0078}
{'reviewerId': 'FJbrnaXwVmgGJTk1xd2jwA', 'rank': 0.0078}
{'reviewerId': 'dsCKY63I8jqEm9htST2ENg', 'rank': 0.0078}
{'reviewerId': 'tvTm4FsyGAJw5pn1aCQyVA', 'rank': 0.0078}
{'reviewerId': 'QOlY5FYliVVvkgqgtjdP_w', 'rank': 0.0078}
{'reviewerId': 'sYP-SyLJ-VCnJa-No2zR3Q', 'rank': 0.0078}
{'reviewerId': 'y6-ONuzNIxAfsgfeT53_sA', 'rank': 0.0078}
{'reviewerId': 'rQZGlA0Ig5qnSlQR_zrFDA', 'rank': 0.0078}
{'reviewerId': 'JZ9APfPkwUmrVoxofhEeEg', 'rank': 0.0078}
{'reviewerId': 'oazvcz5RmMOCuTeGjtCRSQ', 'rank': 0.0078}
{'reviewerId': 'yYqp97mKQmjE69eTMutIxQ', 'rank': 0.0078}
{'reviewerId': 'nRgnPH741Xti-7lD7dL2lA', 'rank': 0.0078}
{'reviewerId': 'A2jcvFTh6MpEHY6ogjZ7iQ', 'rank': 0.0078}
{'reviewerId': 'jQGxGQpTiusjZhjXz9DMGw', 'rank': 0.0078}
{'reviewerId': 'E3oc9dVvWZBRCqi7ta1H4w', 'rank': 0.0078}
{'reviewerId': 'LBTp89k-qNO4UY5-zsI7nw', 'rank': 0.0078}
{'reviewerId': '9qi6aYliOySGn_P5FM1oUw', 'rank': 0.0078}
{'reviewerId': 'mr70FAgn7ETndmzt0-h5cA', 'rank': 0.0078}
{'reviewerId': 'YPuefjfa8t8rI0Cu2D3zJQ', 'rank': 0.0078}
{'reviewerId': 'j6PRSzKZ_XbYXpBYZVdHZg', 'rank': 0.0078}
{'reviewerId': 'nZcvhWmyQ73TiFDxyGmuAQ', 'rank': 0.0078}
{'reviewerId': '5DLd32wA2AquFh1aFNOlWw', 'rank': 0.0078}
{'reviewerId': 'Dusf4Ix67-c2BN57hFwqFg', 'rank': 0.0079}
{'reviewerId': 'XrRwbRbPMnC--kUXMtkTSw', 'rank': 0.0079}
{'reviewerId': '8-VVKObLiKYzFEOELPWiNA', 'rank': 0.0079}
{'reviewerId': '4OD0Vuq38IcQlOf2qI3PnQ', 'rank': 0.0079}
{'reviewerId': '7LTJEuot-o0Kn7Z8Og2lwQ', 'rank': 0.0079}
{'reviewerId': 'vE4bVeTrtFS-AprYuQMmaA', 'rank': 0.0079}
{'reviewerId': 'lzPQ4T10oJ0dWhgZda6x7g', 'rank': 0.0079}
{'reviewerId': 'Zkzh2zI3LT9g4c6ncZfRnw', 'rank': 0.0079}
{'reviewerId': '3Sb7RCcLmROA2BE11GJGCw', 'rank': 0.0079}
{'reviewerId': '5P7dyinp9rcLNqxafvZGjA', 'rank': 0.0079}
{'reviewerId': '0M7EGLFqpOTl3-KBypoohg', 'rank': 0.0079}
{'reviewerId': 'VNvpB_riaPiSxUQYZrut6g', 'rank': 0.0079}
{'reviewerId': 'UkaR7sIhIMScFa5TPRrLVw', 'rank': 0.0079}
{'reviewerId': '1WrXaPKsV9k7M0qXMn1gXw', 'rank': 0.0079}
{'reviewerId': 'O8i10nA3Dh1bfqF1IWWvrA', 'rank': 0.0079}
{'reviewerId': 'cRL42oGaCxq0BQ_mFTXbyg', 'rank': 0.0079}
{'reviewerId': 'NkVYcoaThHjOfTTgq6OdHQ', 'rank': 0.0079}
{'reviewerId': 'xeZWq8661yWKwb3mToo8Yg', 'rank': 0.0079}
{'reviewerId': 'tz5TYeUpq6QuoCJOdqGRfQ', 'rank': 0.0079}
{'reviewerId': '-TJxHbisZahgOzgMepiMAg', 'rank': 0.0079}
{'reviewerId': 'aLbrRLCPA2jgvDqfZH0NgQ', 'rank': 0.0079}
{'reviewerId': 'ghRwENzjazf5b94m5ga5NQ', 'rank': 0.0079}
{'reviewerId': 'bA6sFAZTIc5ddwpnB_WJUw', 'rank': 0.0079}
